Rank,Category,Gender,Region,LocalStatus,SpecialReservation,CollegeCode,CollegeName,Branch,CutoffRank
,BCE,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSD,166491
,OC_EWS,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSD,114471
,OC_EWS,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSD,114910
,OC,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSE,70113
,OC,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSE,70113
,SC,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSE,155825
,SC,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSE,155825
,ST,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSE,150962
,ST,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSE,163112
,BCA,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSE,99150
,BCA,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSE,99150
,BCB,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSE,137138
,BCB,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSE,151550
,BCC,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSE,131001
,BCC,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSE,131001
,BCD,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSE,176803
,BCD,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSE,176803
,BCE,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSE,124036
,BCE,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSE,130912
,OC_EWS,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSE,91323
,OC_EWS,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",CSE,100565
,OC,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",ECE,92401
,OC,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",ECE,92401
,SC,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",ECE,175206
,SC,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",ECE,177558
,ST,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",ECE,175737
,ST,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",ECE,175737
,BCA,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",ECE,133977
,BCA,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",ECE,133977
,BCB,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",ECE,173895
,BCB,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",ECE,173895
,BCC,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",ECE,166996
,BCC,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",ECE,166996
,BCD,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",ECE,169028
,BCD,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",ECE,169028
,BCE,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",ECE,172583
,BCE,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",ECE,172583
,OC_EWS,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",ECE,114335
,OC_EWS,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",ECE,119212
,OC,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",EEE,126310
,OC,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",EEE,126310
,SC,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",EEE,170185
,SC,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",EEE,170185
,ST,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",EEE,154368
,ST,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",EEE,154368
,BCA,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",EEE,158770
,BCA,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",EEE,158770
,BCB,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",EEE,173544
,BCB,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",EEE,173544
,BCC,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",EEE,126310
,BCC,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",EEE,126310
,BCD,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",EEE,149090
,BCD,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",EEE,161076
,BCE,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",EEE,152270
,BCE,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",EEE,156378
,OC_EWS,Male,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",EEE,156437
,OC_EWS,Female,SVU,Local,None,MTIE,"MOTHER THERESA INST OF ENGG AND
TECH",EEE,131855
,OC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAD,70932
,OC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAD,89454
,SC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAD,174240
,SC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAD,175291
,ST,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAD,153817
,ST,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAD,153817
,BCA,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAD,139197
,BCA,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAD,139197
,BCB,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAD,114298
,BCB,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAD,114298
,BCC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAD,113327
,BCC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAD,131300
,BCD,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAD,127494
,BCD,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAD,134281
,BCE,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAD,176415
,BCE,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAD,176415
,OC_EWS,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAD,89157
,OC_EWS,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAD,87997
,OC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,22992
,OC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,41553
,SC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,139149
,SC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,164224
,ST,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,165624
,ST,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,165624
,BCA,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,106226
,BCA,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,106226
,BCB,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,75767
,BCB,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,122159
,BCC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,69695
,BCC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,69695
,BCD,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,58022
,BCD,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,77462
,BCE,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,122894
,BCE,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,122894
,OC_EWS,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,47837
,OC_EWS,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CAI,99656
,OC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CCC,104119
,OC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CCC,104119
,SC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CCC,164294
,SC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CCC,164294
,ST,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CCC,177126
,ST,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CCC,177126
,BCA,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CCC,130150
,BCA,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CCC,150926
,BCB,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CCC,144389
,BCB,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CCC,153119
,BCC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CCC,104119
,BCC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CCC,104119
,BCD,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CCC,174023
,BCD,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CCC,174023
,BCE,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CCC,127636
,BCE,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CCC,127636
,OC_EWS,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CCC,124077
,OC_EWS,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CCC,134330
,OC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIA,80125
,OC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIA,84082
,SC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIA,169233
,SC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIA,174003
,ST,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIA,92375
,ST,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIA,92375
,BCA,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIA,140640
,BCA,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIA,140640
,BCB,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIA,144265
,BCB,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIA,144265
,BCC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIA,80125
,BCC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIA,84082
,BCD,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIA,169002
,BCD,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIA,169002
,BCE,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIA,94073
,BCE,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIA,110354
,OC_EWS,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIA,93664
,OC_EWS,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIA,134972
,OC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIC,92127
,OC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIC,92127
,SC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIC,173238
,SC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIC,173238
,ST,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIC,95711
,ST,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIC,97053
,BCA,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIC,117058
,BCA,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIC,117058
,BCB,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIC,129158
,BCB,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIC,129158
,BCC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIC,92127
,BCC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIC,148916
,BCD,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIC,141203
,BCD,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIC,141203
,BCE,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIC,139706
,BCE,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIC,141192
,OC_EWS,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIC,98608
,OC_EWS,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIC,106059
,OC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIT,83011
,OC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIT,83011
,SC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIT,162394
,SC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIT,172561
,ST,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIT,177828
,ST,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIT,177828
,BCA,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIT,131470
,BCA,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIT,137676
,BCB,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIT,116118
,BCB,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIT,171707
,BCC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIT,83011
,BCC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIT,83011
,BCD,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIT,116033
,BCD,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIT,116033
,BCE,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIT,147503
,BCE,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIT,147503
,OC_EWS,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIT,94094
,OC_EWS,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIT,123883
,OC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIV,163128
,OC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIV,163128
,SC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIV,177197
,SC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIV,177526
,ST,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIV,177348
,ST,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIV,177348
,BCA,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIV,163128
,BCA,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIV,163128
,BCB,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIV,168980
,BCB,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIV,168980
,BCC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIV,163128
,BCC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIV,163128
,BCD,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIV,163128
,BCD,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIV,163128
,BCE,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIV,163128
,BCE,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CIV,163128
,OC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSE,53922
,OC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSE,53922
,SC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSE,126872
,SC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSE,152942
,ST,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSE,159032
,ST,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSE,171753
,BCA,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSE,96860
,BCA,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSE,116281
,BCB,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSE,109993
,BCB,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSE,109993
,BCC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSE,64860
,BCC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSE,68512
,BCD,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSE,68559
,BCD,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSE,124387
,BCE,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSE,76715
,BCE,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSE,83858
,OC_EWS,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSE,63510
,OC_EWS,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSE,64745
,OC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSM,56844
,OC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSM,61357
,SC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSM,176172
,SC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSM,176461
,ST,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSM,176767
,ST,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSM,177868
,BCA,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSM,91989
,BCA,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSM,91989
,BCB,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSM,97314
,BCB,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSM,139685
,BCC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSM,102626
,BCC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSM,120278
,BCD,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSM,117848
,BCD,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSM,121419
,BCE,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSM,136510
,BCE,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSM,140455
,OC_EWS,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSM,74295
,OC_EWS,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",CSM,89597
,OC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",ECE,84778
,OC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",ECE,84778
,SC,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",ECE,164385
,SC,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",ECE,167025
,ST,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",ECE,174185
,ST,Female,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",ECE,174185
,BCA,Male,SVU,Local,None,SDTN,"SIDDHARTH INSTITUTE OF ENGG. AND
TECHNOLOGY",ECE,169988
