Rank,Category,Gender,Region,LocalStatus,SpecialReservation,CollegeCode,CollegeName,Branch,CutoffRank
,SC,Female,SVU,,None,SATS,"SRI ANNAMACHARYA INSTITUTE OF
TECHNOLOGY AND SCIENCE",ECE,173558
,ST,Female,SVU,,None,SATS,"SRI ANNAMACHARYA INSTITUTE OF
TECHNOLOGY AND SCIENCE",ECE,173554
,BC-A,Male,SVU,,None,SATS,"SRI ANNAMACHARYA INSTITUTE OF
TECHNOLOGY AND SCIENCE",ECE,169163
,BC-A,Female,SVU,,None,SATS,"SRI ANNAMACHARYA INSTITUTE OF
TECHNOLOGY AND SCIENCE",ECE,169163
,BC-B,Male,SVU,,None,SATS,"SRI ANNAMACHARYA INSTITUTE OF
TECHNOLOGY AND SCIENCE",ECE,169131
,BC-B,Female,SVU,,None,SATS,"SRI ANNAMACHARYA INSTITUTE OF
TECHNOLOGY AND SCIENCE",ECE,169163
,BC-D,Male,SVU,,None,SATS,"SRI ANNAMACHARYA INSTITUTE OF
TECHNOLOGY AND SCIENCE",ECE,169131
,BC-D,Female,SVU,,None,SATS,"SRI ANNAMACHARYA INSTITUTE OF
TECHNOLOGY AND SCIENCE",ECE,169163
,BC-E,Male,SVU,,None,SATS,"SRI ANNAMACHARYA INSTITUTE OF
TECHNOLOGY AND SCIENCE",ECE,169163
,BC-E,Female,SVU,,None,SATS,"SRI ANNAMACHARYA INSTITUTE OF
TECHNOLOGY AND SCIENCE",ECE,169163
,OC,Male,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",CSE,124940
,OC,Female,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",CSE,160469
,SC,Male,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",CSE,169371
,SC,Female,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",CSE,169371
,ST,Female,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",CSE,160469
,BC-A,Male,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",CSE,167218
,BC-A,Female,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",CSE,168846
,BC-B,Male,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",CSE,161848
,BC-B,Female,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",CSE,161848
,BC-D,Male,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",CSE,161280
,BC-D,Female,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",CSE,161280
,BC-E,Male,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",CSE,149589
,BC-E,Female,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",CSE,160469
,EWS,Male,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",CSE,166906
,OC,Male,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",ECE,149986
,OC,Female,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",ECE,149986
,SC,Male,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",ECE,152717
,SC,Female,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",ECE,170355
,ST,Female,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",ECE,160541
,BC-A,Male,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",ECE,149986
,BC-A,Female,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",ECE,149986
,BC-B,Male,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",ECE,149986
,BC-B,Female,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",ECE,149986
,BC-D,Male,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",ECE,149986
,BC-D,Female,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",ECE,149986
,BC-E,Male,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",ECE,168084
,BC-E,Female,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",ECE,168084
,EWS,Male,SVU,,None,SRIP,"SAI RAJESWARI INSTITUTE OF
TECHNOLOGY",ECE,142273
,OC,Male,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",CSE,124608
,OC,Female,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",CSE,124608
,SC,Male,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",CSE,138172
,SC,Female,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",CSE,155823
,ST,Female,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",CSE,140176
,BC-A,Male,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",CSE,165021
,BC-A,Female,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",CSE,165021
,BC-B,Male,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",CSE,168196
,BC-B,Female,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",CSE,168196
,BC-D,Male,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",CSE,149299
,BC-D,Female,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",CSE,149299
,BC-E,Male,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",CSE,126822
,BC-E,Female,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",CSE,126822
,EWS,Male,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",CSE,164198
,OC,Male,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",ECE,163928
,OC,Female,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",ECE,163928
,SC,Male,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",ECE,168827
,SC,Female,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",ECE,168827
,ST,Female,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",ECE,163928
,BC-A,Male,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",ECE,163928
,BC-A,Female,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",ECE,163928
,BC-B,Male,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",ECE,166984
,BC-B,Female,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",ECE,166984
,BC-D,Male,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",ECE,163928
,BC-D,Female,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",ECE,163928
,BC-E,Male,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",ECE,163928
,BC-E,Female,SVU,,None,SRSR,"SRI SAI INSTITUTE OF TECHNOLOGY.
AND SCI.",ECE,163928
,OC,Male,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",CSE,163912
,OC,Female,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",CSE,163912
,SC,Male,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",CSE,172816
,SC,Female,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",CSE,172816
,ST,Female,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",CSE,164675
,BC-A,Male,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",CSE,163912
,BC-A,Female,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",CSE,163912
,BC-B,Male,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",CSE,169122
,BC-B,Female,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",CSE,169122
,BC-D,Male,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",CSE,166754
,BC-D,Female,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",CSE,166754
,BC-E,Male,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",CSE,163912
,BC-E,Female,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",CSE,163912
,EWS,Male,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",CSE,164719
,OC,Male,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",ECE,102535
,OC,Female,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",ECE,102535
,SC,Male,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",ECE,173159
,SC,Female,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",ECE,173159
,ST,Female,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",ECE,102535
,BC-A,Male,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",ECE,102535
,BC-A,Female,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",ECE,118922
,BC-B,Male,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",ECE,136302
,BC-B,Female,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",ECE,136302
,BC-D,Male,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",ECE,102535
,BC-D,Female,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",ECE,102535
,BC-E,Male,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",ECE,102535
,BC-E,Female,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",ECE,102535
,EWS,Male,SVU,,None,SRTS,"SRINIVASA INST OF TECHNOLOGY
SCIENCE",ECE,125847
,OC,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSE,110358
,OC,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSE,110358
,SC,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSE,172125
,SC,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSE,172125
,ST,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSE,115043
,BC-A,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSE,113764
,BC-A,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSE,120624
,BC-B,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSE,144134
,BC-B,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSE,149461
,BC-D,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSE,133204
,BC-D,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSE,143692
,BC-E,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSE,110358
,BC-E,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSE,110358
,EWS,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSE,150653
,OC,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSM,97079
,OC,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSM,137014
,SC,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSM,122770
,SC,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSM,137014
,ST,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSM,140040
,BC-A,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSM,154370
,BC-A,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSM,157000
,BC-B,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSM,164250
,BC-B,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSM,164250
,BC-D,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSM,160931
,BC-D,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSM,160931
,BC-E,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSM,135338
,BC-E,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSM,168500
,EWS,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",CSM,75032
,OC,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",ECE,137661
,OC,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",ECE,145481
,SC,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",ECE,149742
,SC,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",ECE,164507
,ST,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",ECE,156265
,BC-A,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",ECE,168661
,BC-A,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",ECE,168661
,BC-B,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",ECE,158474
,BC-B,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",ECE,167563
,BC-D,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",ECE,169029
,BC-D,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",ECE,169029
,BC-E,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",ECE,160067
,BC-E,Female,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",ECE,160067
,EWS,Male,SVU,,None,SVCK,"SRI VENKATESWARA COLLEGE OF
ENGINEERING",ECE,133131
,OC,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",CSE,134779
,OC,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",CSE,134779
,SC,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",CSE,171810
,SC,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",CSE,171810
,ST,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",CSE,142020
,BC-A,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",CSE,154094
,BC-A,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",CSE,154094
,BC-B,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",CSE,156819
,BC-B,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",CSE,156819
,BC-D,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",CSE,152134
,BC-D,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",CSE,157804
,BC-E,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",CSE,166974
,BC-E,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",CSE,166974
,EWS,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",CSE,145882
,OC,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",ECE,132516
,OC,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",ECE,132516
,SC,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",ECE,172039
,SC,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",ECE,172039
,ST,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",ECE,132516
,BC-A,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",ECE,132516
,BC-A,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",ECE,132516
,BC-B,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",ECE,132516
,BC-B,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",ECE,168526
,BC-D,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",ECE,132516
,BC-D,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",ECE,148526
,BC-E,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",ECE,150738
,BC-E,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",ECE,150738
,EWS,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",ECE,143817
,OC,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",EEE,169131
,OC,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",EEE,169131
,SC,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",EEE,173540
,SC,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",EEE,173540
,ST,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",EEE,173554
,BC-A,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",EEE,169163
,BC-A,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",EEE,169163
,BC-B,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",EEE,169169
,BC-B,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",EEE,169169
,BC-D,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",EEE,169142
,BC-D,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",EEE,169142
,BC-E,Male,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",EEE,169163
,BC-E,Female,SVU,,None,SVIK,"SRI VENKATESWARA INSTT. OF
SCIENCE AND TECHNOLOGY",EEE,169163
,OC,Male,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",CSE,136688
,OC,Female,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",CSE,160363
,SC,Male,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",CSE,170160
,SC,Female,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",CSE,170160
,ST,Female,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",CSE,160363
,BC-A,Male,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",CSE,168533
,BC-A,Female,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",CSE,168533
,BC-B,Male,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",CSE,168089
,BC-B,Female,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",CSE,168089
,BC-D,Male,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",CSE,157283
,BC-D,Female,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",CSE,160866
,BC-E,Male,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",CSE,136688
,BC-E,Female,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",CSE,160363
,EWS,Male,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",CSE,152260
,OC,Male,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",ECE,152072
,OC,Female,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",ECE,152072
,SC,Male,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",ECE,152072
,SC,Female,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",ECE,163172
,ST,Female,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",ECE,152072
,BC-A,Male,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",ECE,152072
,BC-A,Female,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",ECE,152072
,BC-B,Male,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",ECE,162968
,BC-B,Female,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",ECE,162968
,BC-D,Male,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",ECE,152072
,BC-D,Female,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",ECE,152072
,BC-E,Male,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",ECE,152072
,BC-E,Female,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",ECE,152072
,EWS,Male,SVU,,None,VITS,"VAAGDEVI INSTITUTE OF
TECHNOLOGY. AND SCI.",ECE,129321
,OC,Male,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CIV,71268
,OC,Female,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CIV,71268
,SC,Male,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CIV,154589
,SC,Female,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CIV,172959
,ST,Female,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CIV,172958
,BC-A,Male,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CIV,71268
,BC-A,Female,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CIV,71268
,BC-B,Male,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CIV,173004
,BC-B,Female,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CIV,173004
,BC-D,Male,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CIV,166789
,BC-D,Female,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CIV,166789
,BC-E,Male,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CIV,71268
,BC-E,Female,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CIV,71268
,OC,Male,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CSE,30350
,OC,Female,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CSE,30350
,SC,Male,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CSE,145254
,SC,Female,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CSE,145254
,ST,Female,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CSE,55499
,BC-A,Male,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CSE,34890
,BC-A,Female,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CSE,35587
,BC-B,Male,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CSE,75476
,BC-B,Female,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CSE,114976
,BC-D,Male,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CSE,41702
,BC-D,Female,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CSE,41702
,BC-E,Male,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CSE,95827
,BC-E,Female,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CSE,95827
,EWS,Male,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,CSE,67450
,OC,Male,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,ECE,58496
,OC,Female,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,ECE,83370
,SC,Male,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,ECE,153555
,SC,Female,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,ECE,153555
,ST,Female,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,ECE,96646
,BC-A,Male,SVU,,None,YGVU,YGVU YSR ENGINEERING COLLEGE,ECE,142126
