Rank,Category,Gender,Region,LocalStatus,SpecialReservation,CollegeCode,CollegeName,Branch,CutoffRank
,SC,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CIV,133141
,SC,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CIV,145434
,ST,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CIV,115023
,ST,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CIV,115023
,BC-A,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CIV,115023
,BC-A,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CIV,115023
,BC-B,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CIV,115023
,BC-B,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CIV,115023
,BC-D,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CIV,115023
,BC-D,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CIV,115023
,BC-E,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CIV,115023
,BC-E,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CIV,115023
,OC,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSD,50052
,OC,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSD,50052
,SC,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSD,132174
,SC,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSD,139999
,ST,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSD,129983
,ST,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSD,136988
,BC-A,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSD,60998
,BC-A,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSD,61224
,BC-B,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSD,69627
,BC-B,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSD,73726
,BC-D,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSD,81031
,BC-D,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSD,81031
,BC-E,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSD,50052
,BC-E,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSD,62995
,EWS,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSD,53103
,EWS,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSD,52113
,OC,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSE,92922
,OC,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSE,92922
,SC,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSE,115031
,SC,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSE,126035
,ST,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSE,151505
,ST,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSE,151505
,BC-A,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSE,92922
,BC-A,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSE,92922
,BC-B,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSE,92922
,BC-B,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSE,92922
,BC-D,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSE,147749
,BC-D,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSE,147749
,BC-E,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSE,92922
,BC-E,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSE,92922
,EWS,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSE,46226
,EWS,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",CSE,46665
,OC,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",ECE,54804
,OC,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",ECE,120926
,SC,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",ECE,150671
,SC,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",ECE,151244
,ST,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",ECE,150581
,ST,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",ECE,150581
,BC-A,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",ECE,77811
,BC-A,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",ECE,120926
,BC-B,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",ECE,98931
,BC-B,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",ECE,120926
,BC-D,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",ECE,125216
,BC-D,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",ECE,125216
,BC-E,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",ECE,114545
,BC-E,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",ECE,121426
,EWS,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",ECE,74460
,EWS,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",ECE,61585
,OC,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",EEE,133896
,OC,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",EEE,142065
,SC,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",EEE,144310
,SC,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",EEE,150024
,ST,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",EEE,146283
,ST,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",EEE,146283
,BC-A,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",EEE,138720
,BC-A,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",EEE,142065
,BC-B,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",EEE,133896
,BC-B,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",EEE,142065
,BC-D,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",EEE,149037
,BC-D,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",EEE,149037
,BC-E,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",EEE,133896
,BC-E,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",EEE,142065
,EWS,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",EEE,149418
,OC,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",MEC,147748
,OC,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",MEC,147748
,SC,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",MEC,147748
,SC,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",MEC,147748
,ST,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",MEC,147748
,ST,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",MEC,147748
,BC-A,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",MEC,147748
,BC-A,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",MEC,147748
,BC-B,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",MEC,147748
,BC-B,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",MEC,147748
,BC-D,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",MEC,147748
,BC-D,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",MEC,147748
,BC-E,Male,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",MEC,147748
,BC-E,Female,SVU,Local,None,AITT,"ANNAMACHARYA INST OF
TECHNOLOGYAND SCIENCES",MEC,147748
,OC,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CAI,92198
,OC,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CAI,92198
,SC,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CAI,122196
,SC,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CAI,123842
,ST,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CAI,95389
,ST,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CAI,112886
,BC-A,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CAI,146307
,BC-A,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CAI,146307
,BC-B,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CAI,124886
,BC-B,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CAI,124886
,BC-D,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CAI,145862
,BC-D,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CAI,145862
,BC-E,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CAI,135346
,BC-E,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CAI,135346
,EWS,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CAI,109750
,EWS,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CAI,118362
,OC,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSE,67912
,OC,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSE,67912
,SC,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSE,145635
,SC,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSE,149297
,ST,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSE,131334
,ST,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSE,150505
,BC-A,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSE,90634
,BC-A,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSE,100931
,BC-B,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSE,120721
,BC-B,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSE,135115
,BC-D,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSE,114284
,BC-D,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSE,131009
,BC-E,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSE,98709
,BC-E,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSE,98709
,EWS,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSE,82805
,EWS,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSE,96243
,OC,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSM,102364
,OC,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSM,102364
,SC,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSM,144613
,SC,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSM,145447
,ST,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSM,147619
,ST,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSM,147619
,BC-A,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSM,149049
,BC-A,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSM,149049
,BC-B,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSM,151195
,BC-B,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSM,151195
,BC-D,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSM,149946
,BC-D,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSM,150458
,BC-E,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSM,140561
,BC-E,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSM,146059
,EWS,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSM,134594
,EWS,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",CSM,135626
,OC,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",ECE,148155
,OC,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",ECE,148155
,SC,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",ECE,148155
,SC,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",ECE,148334
,ST,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",ECE,148155
,ST,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",ECE,148486
,BC-A,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",ECE,148155
,BC-A,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",ECE,149127
,BC-B,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",ECE,148155
,BC-B,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",ECE,150417
,BC-D,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",ECE,149763
,BC-D,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",ECE,149763
,BC-E,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",ECE,148155
,BC-E,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",ECE,148155
,EWS,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",ECE,143486
,EWS,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",ECE,145523
,OC,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",EEE,145420
,OC,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",EEE,145420
,SC,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",EEE,145420
,SC,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",EEE,145420
,ST,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",EEE,145420
,ST,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",EEE,145420
,BC-A,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",EEE,145420
,BC-A,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",EEE,145420
,BC-B,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",EEE,145420
,BC-B,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",EEE,145420
,BC-D,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",EEE,145420
,BC-D,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",EEE,145420
,BC-E,Male,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",EEE,145420
,BC-E,Female,SVU,Local,None,CHDL,"CHADALAWADA RAMANAMMA
ENGG. COLLEGE",EEE,145420
,OC,Male,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",CSE,131637
,OC,Female,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",CSE,131637
,SC,Male,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",CSE,131637
,SC,Female,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",CSE,133327
,ST,Male,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",CSE,132183
,ST,Female,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",CSE,132183
,BC-A,Male,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",CSE,144532
,BC-A,Female,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",CSE,144532
,BC-B,Male,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",CSE,149690
,BC-B,Female,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",CSE,149690
,BC-D,Male,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",CSE,146666
,BC-D,Female,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",CSE,146666
,BC-E,Male,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",CSE,131637
,BC-E,Female,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",CSE,143857
,EWS,Male,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",CSE,137432
,OC,Male,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",ECE,143886
,OC,Female,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",ECE,143886
,SC,Male,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",ECE,143886
,SC,Female,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",ECE,143886
,ST,Male,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",ECE,143886
,ST,Female,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",ECE,143886
,BC-A,Male,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",ECE,143886
,BC-A,Female,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",ECE,143886
,BC-B,Male,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",ECE,143886
,BC-B,Female,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",ECE,143886
,BC-D,Male,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",ECE,143886
,BC-D,Female,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",ECE,143886
,BC-E,Male,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",ECE,143886
,BC-E,Female,SVU,Local,None,GVIC,"GOLDEN VALLEY INTEGRATED
CAMPUS",ECE,143886
,OC,Male,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CIV,88991
,OC,Female,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CIV,88991
,SC,Male,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CIV,139075
,SC,Female,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CIV,139075
,ST,Male,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CIV,151582
,ST,Female,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CIV,151582
,BC-A,Male,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CIV,131753
,BC-A,Female,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CIV,131753
,BC-B,Male,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CIV,136556
,BC-B,Female,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CIV,150160
,BC-D,Male,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CIV,150027
,BC-D,Female,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CIV,150027
,BC-E,Male,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CIV,151167
,BC-E,Female,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CIV,151167
,EWS,Male,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CIV,124236
,EWS,Female,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CIV,132521
,OC,Male,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CSE,14884
,OC,Female,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CSE,14884
,SC,Male,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CSE,40956
,SC,Female,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CSE,44531
,ST,Male,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CSE,29102
,ST,Female,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CSE,66480
,BC-A,Male,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CSE,24308
,BC-A,Female,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CSE,24308
,BC-B,Male,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CSE,26165
,BC-B,Female,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CSE,26165
,BC-D,Male,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CSE,17721
,BC-D,Female,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CSE,20773
,BC-E,Male,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CSE,25427
,BC-E,Female,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CSE,25427
,EWS,Male,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CSE,17393
,EWS,Female,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",CSE,15719
,OC,Male,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",ECE,24111
,OC,Female,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",ECE,24111
,SC,Male,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",ECE,47408
,SC,Female,SVU,Local,None,JNTC,"JNTUA COLLEGE OF ENGINEERING.
KALIKIRI",ECE,68796
